Timestamp,NORAD_ID,SGP4_X_km,SGP4_Y_km,SGP4_Z_km,True_X_km,True_Y_km,True_Z_km,Error_X_km,Error_Y_km,Error_Z_km,Solar_Flux_F10.7,Atmospheric_Drag_Factor
2025-04-08T02:26:00,25819,1232.422,859.658,6905.166,1231.96,844.536,6889.896,-0.461,-15.122,-15.27,148.9,0.001284
2025-01-28T23:48:00,36149,-220.422,-1001.873,-5421.964,-222.299,-1009.607,-5424.348,-1.877,-7.734,-2.384,141.0,0.002479
2025-02-10T00:42:00,25212,5519.912,5640.768,-2376.46,5518.197,5648.72,-2375.251,-1.715,7.951,1.209,106.5,0.002689
2025-03-23T06:28:00,29572,379.198,713.082,2451.881,372.167,715.903,2445.026,-7.031,2.821,-6.855,87.0,0.002732
2025-02-28T01:11:00,34115,2959.13,-6670.82,5875.868,2955.667,-6657.229,5882.367,-3.463,13.591,6.499,80.0,0.000617
2025-02-23T22:14:00,39719,-1777.662,-2322.72,-4461.034,-1781.418,-2315.404,-4456.694,-3.756,7.317,4.34,109.5,0.002918
2025-02-13T03:42:00,28648,3543.594,3637.087,-2565.015,3537.432,3635.639,-2564.344,-6.162,-1.448,0.671,90.6,0.004517
2025-04-18T14:13:00,44726,6498.794,-5270.85,-2483.189,6492.282,-5283.961,-2479.492,-6.512,-13.111,3.698,115.0,0.000539
2025-03-14T04:16:00,32223,-3938.955,-6737.496,-4559.68,-3927.861,-6736.883,-4546.017,11.094,0.613,13.663,84.7,0.000155
2025-01-26T09:15:00,34115,-1443.343,-6659.683,256.132,-1444.714,-6661.235,257.973,-1.371,-1.552,1.841,90.2,0.001462
2025-02-03T14:06:00,25212,-6635.938,-6140.051,-6591.059,-6631.501,-6153.404,-6599.962,4.437,-13.353,-8.903,124.3,0.002208
2025-04-04T20:00:00,32223,-6167.699,-2129.188,1026.033,-6155.546,-2141.927,1018.616,12.153,-12.739,-7.417,120.7,0.004964
2025-01-22T03:09:00,36029,-263.484,-3052.667,-2920.307,-271.687,-3046.408,-2926.03,-8.203,6.259,-5.724,76.2,0.001726
2025-03-07T19:22:00,28070,-4586.57,-3786.524,-3239.781,-4586.237,-3776.811,-3250.273,0.333,9.713,-10.492,71.2,0.000844
2025-04-28T11:50:00,38825,-3147.732,4438.3,4804.419,-3152.215,4430.481,4807.376,-4.484,-7.819,2.957,121.2,0.003226
2025-02-22T18:32:00,44782,-6606.823,-1232.199,-3115.32,-6599.543,-1240.531,-3114.29,7.28,-8.332,1.03,149.9,0.003735
2025-02-27T14:55:00,28169,-3091.406,-4627.271,-6983.014,-3096.876,-4623.299,-6980.758,-5.47,3.971,2.256,118.2,0.001611
2025-03-26T18:25:00,43089,3763.427,1845.406,-3334.224,3764.209,1860.332,-3341.552,0.783,14.926,-7.328,136.1,0.001364
2025-02-20T14:31:00,34115,-1243.433,-2646.791,4826.701,-1242.258,-2646.948,4825.177,1.175,-0.157,-1.524,110.4,0.003998
2025-03-18T14:43:00,42856,2172.455,3000.615,-596.408,2171.808,2997.727,-587.668,-0.646,-2.888,8.74,98.2,0.000814
2025-01-02T00:23:00,38825,2343.036,5482.608,-5692.438,2340.446,5493.116,-5693.865,-2.591,10.508,-1.427,106.5,0.002035
2025-02-16T19:22:00,36029,-1902.922,-1233.736,5784.606,-1895.216,-1247.335,5792.303,7.706,-13.598,7.697,70.6,0.003044
2025-02-27T01:33:00,28070,-4044.059,5805.752,-13.883,-4045.878,5802.951,-16.066,-1.818,-2.801,-2.183,96.7,0.002732
2025-02-25T06:51:00,37403,-2677.259,-2939.168,5200.475,-2676.345,-2943.938,5199.974,0.913,-4.769,-0.5,86.5,0.002173
2025-03-04T10:27:00,32623,6595.053,3716.408,1592.69,6595.619,3708.834,1599.606,0.566,-7.574,6.917,106.5,0.004873
2025-02-10T08:43:00,33024,3638.86,5179.302,-6912.636,3636.648,5179.085,-6928.278,-2.212,-0.217,-15.642,115.1,0.001986
2025-03-07T20:58:00,28648,4205.678,-5930.587,44.619,4195.337,-5926.113,56.674,-10.342,4.474,12.055,134.1,0.004064
2025-01-12T21:55:00,44349,4140.84,5388.221,47.024,4142.072,5381.444,45.077,1.233,-6.776,-1.947,78.2,0.00387
2025-01-09T21:21:00,44726,-5218.269,2827.318,-105.227,-5227.822,2839.819,-106.224,-9.553,12.501,-0.997,79.5,0.001986
2025-02-13T15:31:00,37449,6756.723,-2422.203,3537.497,6746.298,-2428.514,3539.872,-10.425,-6.31,2.375,148.6,0.004106
2025-04-26T16:15:00,44782,3886.22,-4705.429,1854.393,3889.219,-4702.564,1851.407,2.999,2.866,-2.986,149.0,0.002077
2025-03-12T18:11:00,43390,3906.638,-2084.406,-2332.234,3916.045,-2085.05,-2339.064,9.408,-0.643,-6.829,81.4,0.00039
2025-01-22T01:54:00,43390,4762.256,3022.422,5180.641,4776.741,3033.891,5190.728,14.485,11.469,10.087,134.1,0.00148
2025-01-10T09:36:00,34115,-11.174,768.743,4318.291,-11.372,773.876,4305.103,-0.197,5.133,-13.188,129.7,0.003902
2025-01-10T03:20:00,43390,1753.259,-6481.627,-1819.059,1742.683,-6466.692,-1819.377,-10.576,14.935,-0.318,87.8,0.003307
2025-02-06T19:51:00,37449,3128.321,173.798,-5554.624,3120.815,176.504,-5558.063,-7.506,2.706,-3.439,112.1,0.001074
2025-02-22T07:54:00,32055,768.219,-218.708,-2397.159,767.562,-210.791,-2397.389,-0.657,7.917,-0.23,125.8,0.000712
2025-01-18T02:38:00,43390,-4527.074,518.008,5647.332,-4536.021,522.442,5638.363,-8.947,4.434,-8.968,87.1,0.000873
2025-04-18T02:50:00,42571,4491.047,6900.647,-3633.619,4494.5,6906.29,-3623.731,3.452,5.642,9.887,83.6,0.003228
2025-04-10T17:59:00,44309,-431.352,-6823.855,6494.271,-447.541,-6819.497,6496.347,-16.189,4.358,2.076,75.4,0.003889
2025-01-23T19:01:00,28039,-6124.924,1638.02,2970.472,-6113.651,1641.435,2971.078,11.273,3.415,0.606,117.7,0.003318
2025-04-17T23:34:00,44782,3048.102,754.148,-1573.978,3053.679,763.05,-1569.267,5.577,8.901,4.711,91.0,0.001288
2025-04-19T15:35:00,36149,-2046.443,1982.167,-1534.741,-2038.071,1979.261,-1537.529,8.372,-2.906,-2.788,131.2,0.004508
2025-04-28T04:03:00,30094,5888.631,-5796.379,2688.729,5881.362,-5797.5,2687.111,-7.269,-1.121,-1.618,143.0,0.00145
2025-02-20T18:01:00,33667,6894.123,5691.876,-3216.392,6893.781,5698.967,-3213.595,-0.342,7.091,2.797,120.2,0.001012
2025-04-05T19:05:00,31515,4857.072,-4651.004,-3181.651,4855.359,-4664.167,-3182.755,-1.713,-13.162,-1.104,148.5,0.004519
2025-02-08T15:18:00,25819,3412.867,-1805.361,-6231.22,3416.987,-1798.57,-6232.136,4.119,6.791,-0.916,88.2,0.004883
2025-01-24T08:10:00,36763,-2414.011,1538.228,-1316.728,-2420.196,1527.889,-1316.464,-6.186,-10.339,0.264,107.4,0.003219
2025-01-28T08:59:00,28169,-4495.092,-1826.379,2818.65,-4485.879,-1831.495,2821.609,9.213,-5.115,2.959,129.8,0.002442
2025-02-26T08:58:00,32055,-4051.699,-4454.318,-6397.351,-4053.306,-4455.546,-6401.087,-1.607,-1.229,-3.737,124.8,0.004711
2025-03-14T04:54:00,32223,1488.114,-6092.85,-6985.043,1496.692,-6099.738,-6987.808,8.578,-6.888,-2.765,114.8,0.00091
2025-01-15T10:20:00,38746,-3000.537,-4814.86,4524.704,-3002.346,-4821.398,4520.296,-1.809,-6.538,-4.407,120.9,0.004599
2025-03-05T21:18:00,36763,1226.962,-637.242,-1246.915,1207.248,-643.576,-1251.511,-19.714,-6.335,-4.596,72.0,0.003069
2025-03-01T04:40:00,44782,751.523,-2705.121,-4421.678,757.075,-2698.836,-4427.116,5.552,6.285,-5.438,114.7,0.002854
2025-01-15T03:08:00,25212,3198.68,2497.916,-553.283,3203.749,2493.841,-546.098,5.069,-4.075,7.185,116.0,0.002578
2025-01-11T18:23:00,32055,-4424.912,-5853.281,-5891.144,-4416.88,-5859.864,-5880.8,8.032,-6.583,10.344,146.5,0.002154
2025-01-07T22:07:00,28070,5214.271,-4792.907,-346.088,5219.194,-4798.006,-355.057,4.923,-5.1,-8.969,148.0,0.004782
2025-04-10T06:45:00,36763,1007.588,2428.958,-4565.801,1008.243,2435.982,-4554.555,0.654,7.024,11.245,129.5,0.004057
2025-03-14T03:06:00,32055,771.801,-1539.921,4065.786,788.833,-1530.59,4064.339,17.032,9.331,-1.447,73.3,0.000525
2025-04-07T13:00:00,40054,-485.489,9.803,-5012.583,-494.172,11.521,-5017.239,-8.683,1.718,-4.656,148.2,0.002682
2025-03-06T15:56:00,26041,5033.024,6102.665,1358.759,5027.734,6096.701,1356.541,-5.291,-5.964,-2.218,115.4,0.002551
2025-04-22T08:58:00,30231,-3415.404,-42.597,64.464,-3405.71,-47.447,58.534,9.693,-4.85,-5.931,95.9,0.000582
2025-02-26T03:14:00,38848,-3762.632,-89.669,1186.706,-3758.635,-91.51,1175.39,3.996,-1.84,-11.315,113.4,0.001743
2025-04-06T18:38:00,27848,-6321.944,-1340.238,4155.028,-6323.605,-1348.903,4155.112,-1.661,-8.666,0.084,134.5,0.000798
2025-01-15T14:22:00,37449,-5844.167,5276.294,759.972,-5848.004,5276.994,755.769,-3.837,0.7,-4.203,117.0,0.001098
2025-01-13T13:56:00,33024,-3890.459,-3997.933,-1360.933,-3904.558,-3988.32,-1362.581,-14.098,9.613,-1.648,120.5,0.003032
2025-03-05T13:01:00,33667,-1500.269,1460.596,6092.815,-1502.51,1457.381,6088.031,-2.241,-3.215,-4.784,83.1,0.002023
2025-04-07T01:54:00,27848,3154.001,-4172.903,-3197.924,3157.281,-4179.41,-3200.845,3.28,-6.507,-2.921,81.6,0.002083
2025-02-19T00:40:00,28648,695.247,5686.969,-5185.813,691.508,5681.881,-5177.044,-3.739,-5.088,8.77,127.8,0.000627
2025-04-06T20:06:00,42870,-1202.979,-5629.333,5734.414,-1195.118,-5626.181,5728.107,7.861,3.152,-6.307,104.4,0.000764
2025-02-01T20:41:00,32623,5053.806,6252.271,6162.384,5044.76,6250.812,6157.194,-9.046,-1.459,-5.191,72.0,0.003599
2025-03-17T18:47:00,32314,-5211.157,1533.202,911.857,-5221.514,1543.963,916.544,-10.357,10.762,4.687,109.5,0.000359
2025-03-09T18:31:00,36270,320.514,-1542.581,-4540.184,317.115,-1540.09,-4538.573,-3.399,2.492,1.611,121.5,0.000424
2025-02-28T12:03:00,36270,2127.946,-1004.649,-4427.463,2115.199,-1020.221,-4419.22,-12.747,-15.572,8.242,81.7,0.003449
2025-03-04T22:54:00,38848,-5183.58,-6425.563,6073.439,-5176.623,-6420.147,6075.169,6.957,5.416,1.73,114.7,0.00475
2025-03-06T10:26:00,28648,866.912,5285.599,1579.346,869.983,5267.634,1576.38,3.071,-17.965,-2.966,107.2,0.00069
2025-01-16T15:50:00,29090,-764.87,3078.172,-5224.516,-764.266,3067.588,-5237.724,0.604,-10.583,-13.209,97.6,0.001917
2025-02-23T09:56:00,37449,2318.814,5229.377,-2157.014,2315.801,5228.687,-2163.627,-3.013,-0.691,-6.612,99.9,0.002253
2025-01-14T17:14:00,43089,6055.385,-2303.532,-461.823,6049.811,-2297.565,-457.268,-5.574,5.968,4.554,144.5,0.000195
2025-04-17T10:30:00,43390,-5516.174,-5863.513,3434.833,-5507.522,-5873.79,3437.495,8.652,-10.277,2.662,136.8,0.00034
2025-03-13T20:27:00,30094,2281.64,-5825.814,1113.181,2277.774,-5827.519,1123.41,-3.866,-1.706,10.229,118.3,0.004256
2025-03-18T16:24:00,25869,2973.546,-1245.165,-5150.45,2969.928,-1240.296,-5150.372,-3.618,4.869,0.079,127.7,0.004178
2025-01-21T19:15:00,28358,-3286.259,5577.188,-5067.837,-3279.628,5578.765,-5058.518,6.631,1.577,9.319,90.3,0.003285
2025-01-17T15:29:00,30231,1712.546,-5308.426,5154.612,1715.311,-5304.466,5149.243,2.765,3.959,-5.369,86.6,0.001741
2025-03-07T19:26:00,30231,-5247.501,6151.316,6203.468,-5248.539,6147.303,6204.671,-1.038,-4.013,1.203,97.2,0.00335
2025-04-14T17:27:00,36029,-4485.959,2705.373,2315.866,-4479.847,2706.771,2306.142,6.112,1.399,-9.725,73.7,0.000918
2025-03-02T16:45:00,28039,5114.116,6466.476,4898.328,5127.878,6475.132,4900.473,13.762,8.656,2.145,143.6,0.004239
2025-03-19T23:29:00,38848,-3729.28,-2635.888,-164.388,-3728.806,-2642.825,-168.921,0.474,-6.937,-4.534,148.1,0.003073
2025-02-13T23:25:00,33024,3853.354,-6239.302,-5595.759,3859.27,-6235.015,-5587.362,5.916,4.288,8.396,97.2,0.002381
2025-01-06T19:55:00,44782,-788.342,2997.77,-1284.854,-795.851,2997.959,-1286.641,-7.508,0.189,-1.787,146.9,0.003745
2025-01-25T13:46:00,33667,-4002.902,5002.504,3639.321,-4011.026,5007.403,3644.5,-8.124,4.899,5.179,117.9,0.003694
2025-01-04T04:17:00,39719,2224.464,2233.825,3229.427,2223.931,2232.312,3226.257,-0.533,-1.513,-3.17,92.6,0.003949
2025-02-09T15:21:00,32623,3712.322,1139.445,-1159.365,3713.934,1134.648,-1158.149,1.612,-4.796,1.216,112.3,0.003932
2025-03-14T07:00:00,28349,6497.263,-3644.068,1680.829,6505.7,-3641.514,1673.204,8.437,2.554,-7.625,110.7,0.004034
2025-04-12T23:58:00,32055,3733.989,5571.655,5773.892,3734.35,5568.784,5782.708,0.361,-2.872,8.816,121.0,0.002452
2025-02-18T04:54:00,34012,894.407,762.118,-5170.287,901.359,762.842,-5172.372,6.953,0.724,-2.086,146.8,0.002298
2025-02-14T15:51:00,27848,368.292,-6273.048,-2916.533,365.943,-6276.602,-2921.738,-2.349,-3.554,-5.206,138.6,0.002988
2025-02-21T11:17:00,27848,6117.34,-4820.024,1960.525,6117.865,-4825.723,1960.463,0.525,-5.699,-0.062,92.8,0.003829
2025-03-19T01:02:00,29090,3896.765,5230.209,4737.214,3893.323,5245.283,4732.231,-3.442,15.074,-4.983,77.3,0.003407
2025-04-21T18:13:00,42870,-5224.843,2183.093,-4086.416,-5223.312,2181.005,-4089.391,1.531,-2.088,-2.975,83.4,0.004616
2025-01-02T01:37:00,34105,-1436.969,-3775.459,-3295.918,-1439.078,-3772.916,-3293.836,-2.109,2.543,2.082,130.8,0.001849
2025-01-05T05:39:00,25976,-5373.469,2522.704,6799.515,-5367.317,2526.141,6804.043,6.152,3.436,4.528,140.6,0.000122
2025-03-28T15:00:00,33024,-62.363,3495.861,-2510.777,-66.001,3495.149,-2511.919,-3.638,-0.712,-1.142,78.6,0.000923
2025-03-24T06:58:00,29572,-957.655,5311.738,6809.653,-973.87,5317.052,6807.681,-16.215,5.313,-1.972,126.7,0.000169
2025-03-16T23:32:00,27582,6483.437,-280.017,406.763,6490.461,-285.068,404.073,7.024,-5.051,-2.69,86.8,0.004515
2025-03-04T14:26:00,37449,4612.3,-465.942,-185.85,4611.89,-465.224,-184.905,-0.41,0.717,0.945,132.6,0.003472
2025-03-23T18:31:00,43089,446.423,5275.5,1023.218,449.762,5265.442,1022.343,3.339,-10.058,-0.875,90.5,0.003813
2025-04-08T16:38:00,42856,-4577.311,4877.454,5723.122,-4575.091,4871.164,5713.451,2.22,-6.29,-9.671,105.8,0.000131
2025-02-15T04:54:00,32164,1241.786,6260.927,-5316.241,1238.616,6267.737,-5315.288,-3.17,6.81,0.953,105.7,0.001731
2025-04-27T02:37:00,32623,-5400.652,4248.511,-1303.217,-5402.807,4251.833,-1289.932,-2.154,3.322,13.285,93.2,0.002249
2025-04-07T01:21:00,34012,310.206,-6161.15,-824.879,301.977,-6161.641,-832.088,-8.229,-0.491,-7.209,109.3,0.004834
2025-02-20T20:30:00,31515,487.714,6647.201,2710.606,496.179,6644.908,2698.131,8.465,-2.293,-12.475,103.2,0.002528
2025-03-26T14:30:00,28358,6944.861,-1632.057,6227.121,6946.971,-1620.972,6227.336,2.11,11.085,0.215,100.7,0.000756
2025-02-10T05:45:00,43089,4841.074,5324.191,-4652.657,4860.063,5325.532,-4661.344,18.989,1.341,-8.687,121.3,0.003902
2025-04-27T03:50:00,36029,-6743.929,-4243.978,-2269.421,-6742.66,-4247.995,-2263.47,1.269,-4.018,5.952,149.2,0.003625
2025-04-19T02:46:00,42571,-4698.61,-6513.82,-3067.684,-4708.012,-6497.836,-3068.727,-9.402,15.983,-1.042,105.0,0.004827
2025-02-13T18:45:00,32223,-824.06,-6020.825,-4690.268,-819.282,-6024.683,-4688.568,4.778,-3.858,1.7,103.4,0.003853
2025-04-21T08:14:00,42856,-1958.333,-6156.626,-2420.576,-1953.849,-6166.125,-2427.255,4.484,-9.499,-6.679,132.2,0.002955
2025-02-04T10:37:00,25869,6006.488,5722.832,6830.21,5999.757,5725.29,6834.18,-6.731,2.458,3.971,142.9,0.001946
2025-04-14T09:10:00,36149,-4699.848,4816.454,-612.439,-4703.19,4808.363,-614.457,-3.342,-8.091,-2.018,110.9,0.004336
2025-03-26T13:42:00,33667,-2201.588,-4682.411,-4397.738,-2193.945,-4682.614,-4398.631,7.643,-0.203,-0.893,105.6,0.000354
2025-01-14T18:23:00,43390,-203.564,-2522.665,-549.714,-202.921,-2515.677,-544.893,0.643,6.988,4.821,86.0,0.000669
2025-03-16T03:23:00,30094,-4113.779,-5708.31,506.529,-4110.26,-5718.808,508.967,3.52,-10.498,2.438,99.2,0.000817
2025-02-24T16:35:00,28169,5458.409,-6888.319,1252.959,5465.569,-6879.562,1240.09,7.16,8.758,-12.868,109.5,0.004599
2025-04-03T21:39:00,29572,-6944.584,4613.522,-3527.71,-6940.02,4608.106,-3520.132,4.563,-5.415,7.577,111.1,0.000581
2025-02-19T17:27:00,28039,-1632.698,4096.354,2546.327,-1634.803,4086.468,2546.702,-2.106,-9.886,0.375,94.0,0.001928
2025-04-15T00:01:00,33667,6301.299,4937.223,-618.227,6299.747,4939.038,-615.397,-1.552,1.814,2.83,111.9,0.002194
2025-01-14T03:53:00,28358,6666.12,-1302.882,2631.199,6676.58,-1307.661,2629.932,10.46,-4.779,-1.267,129.9,0.001332
2025-04-01T00:04:00,28070,1527.633,4367.364,-680.003,1532.002,4379.549,-674.415,4.368,12.185,5.588,144.2,0.000581
2025-02-17T14:08:00,28039,-4665.608,-6714.829,1760.348,-4664.323,-6709.393,1766.666,1.285,5.437,6.317,127.4,0.003689
2025-02-08T22:19:00,25869,-5131.852,5106.428,-5754.587,-5137.521,5094.671,-5760.354,-5.668,-11.757,-5.767,145.0,0.004707
2025-01-11T02:55:00,39719,4389.941,-191.01,-1093.925,4392.513,-193.143,-1090.093,2.571,-2.133,3.832,99.9,0.002666
2025-03-23T01:24:00,38825,5860.069,-1002.078,-2629.128,5857.808,-1006.783,-2635.327,-2.261,-4.704,-6.199,114.6,0.002916
2025-01-27T21:59:00,43089,-1580.361,-6210.998,6568.374,-1586.466,-6207.84,6571.247,-6.105,3.158,2.873,144.3,0.000517
2025-03-01T16:47:00,39719,-2208.324,-1359.331,1282.231,-2211.757,-1362.675,1281.36,-3.434,-3.344,-0.871,127.9,0.002993
2025-01-04T14:59:00,33024,-3852.163,3267.641,-4536.835,-3850.936,3262.286,-4534.413,1.227,-5.355,2.422,140.4,0.003011
2025-01-06T17:07:00,42870,-2431.254,-5060.549,2807.626,-2434.531,-5064.655,2802.608,-3.277,-4.107,-5.018,125.0,0.002487
2025-04-15T21:00:00,32314,-3534.787,-3778.352,5466.304,-3533.599,-3792.55,5460.066,1.188,-14.197,-6.238,137.3,0.002562
2025-04-20T03:21:00,42870,5700.452,4662.279,-4222.499,5689.493,4665.611,-4215.348,-10.959,3.332,7.151,132.3,0.001322
2025-02-21T13:58:00,25819,89.749,-60.801,2683.205,90.898,-61.656,2692.373,1.148,-0.855,9.169,130.9,0.00291
2025-01-11T09:02:00,32055,-3212.812,-4811.568,172.389,-3219.149,-4821.589,183.961,-6.336,-10.021,11.573,107.2,0.003792
2025-04-11T22:20:00,37403,5745.515,5098.838,1493.645,5746.936,5108.493,1487.373,1.421,9.655,-6.272,124.6,0.004242
2025-02-28T22:08:00,42571,-3188.365,4150.879,-2642.921,-3184.554,4157.284,-2643.336,3.812,6.405,-0.416,121.5,0.001312
2025-02-19T16:26:00,28169,-3653.551,5519.689,3409.873,-3658.866,5512.175,3415.118,-5.315,-7.514,5.245,78.0,0.004469
2025-01-04T08:27:00,26423,-5657.601,-1728.874,-6010.474,-5657.932,-1733.634,-6013.582,-0.331,-4.76,-3.108,106.8,0.002137
2025-02-11T23:57:00,32223,-6352.038,59.997,1412.597,-6339.991,65.657,1424.05,12.047,5.66,11.454,119.2,0.004284
2025-01-17T23:39:00,37403,-1836.741,-4292.749,-2010.712,-1841.172,-4287.27,-2019.047,-4.431,5.478,-8.334,115.2,0.001204
2025-03-20T08:33:00,29090,4138.298,3814.988,894.216,4129.222,3810.972,886.469,-9.075,-4.016,-7.747,85.7,0.003156
2025-02-17T07:43:00,36029,2843.053,3602.836,6153.091,2831.75,3600.176,6147.583,-11.303,-2.66,-5.509,91.4,0.002024
2025-03-02T23:27:00,32223,3254.771,-93.617,-1698.456,3246.117,-89.977,-1701.275,-8.654,3.64,-2.819,91.5,0.002289
2025-02-01T11:23:00,28039,4484.097,1165.62,-6529.076,4487.077,1171.884,-6518.983,2.98,6.264,10.093,110.6,0.001898
2025-02-25T02:59:00,34105,3355.504,6006.357,362.942,3356.381,6015.176,364.482,0.877,8.82,1.54,87.1,0.004739
2025-01-09T15:53:00,37403,-3303.418,6807.502,-5595.61,-3296.071,6794.519,-5586.186,7.348,-12.983,9.425,100.2,0.003766
2025-04-13T01:58:00,28358,608.129,-3221.646,2451.774,606.483,-3217.196,2439.582,-1.646,4.45,-12.192,118.4,0.00454
2025-03-16T16:57:00,26423,2442.479,-4028.57,-4418.607,2451.192,-4034.701,-4408.207,8.713,-6.131,10.4,112.1,0.002074
2025-03-09T17:46:00,32623,-1287.397,476.643,3230.931,-1279.582,478.489,3224.274,7.815,1.847,-6.657,75.2,0.003988
2025-02-05T15:15:00,30094,-1415.367,1707.214,756.827,-1419.172,1716.657,754.111,-3.805,9.443,-2.716,107.7,0.001825
2025-03-24T07:38:00,38848,-3513.111,2811.998,804.169,-3518.216,2809.575,799.009,-5.105,-2.423,-5.16,137.0,0.001117
2025-01-13T06:34:00,25212,1634.494,-5477.267,5834.382,1643.409,-5483.027,5827.374,8.914,-5.76,-7.008,139.4,0.001335
2025-03-03T23:26:00,25819,6478.932,3809.715,-4591.119,6474.799,3798.158,-4596.543,-4.132,-11.557,-5.424,118.7,0.002756
2025-04-05T17:44:00,28039,3928.858,5875.599,6563.839,3917.028,5874.076,6554.835,-11.83,-1.523,-9.004,93.8,0.001744
2025-04-13T04:35:00,28039,-1203.233,-65.579,-4350.031,-1207.416,-73.079,-4353.326,-4.183,-7.5,-3.295,121.9,0.001951
2025-03-12T02:22:00,34115,3361.376,2426.429,-5793.199,3356.968,2431.303,-5795.991,-4.409,4.874,-2.792,116.1,0.00333
2025-02-28T14:20:00,43089,-898.881,303.997,3277.586,-904.691,310.366,3269.927,-5.811,6.369,-7.659,118.2,0.003431
2025-01-14T19:32:00,38848,3004.931,-4702.441,2535.611,3000.801,-4700.607,2541.422,-4.13,1.835,5.81,79.3,0.00325
2025-03-19T00:10:00,42571,-6342.62,-6665.296,-4372.428,-6354.098,-6665.477,-4382.025,-11.477,-0.181,-9.597,145.1,0.002912
2025-03-15T00:21:00,25976,-6900.373,-2482.695,-3722.524,-6909.922,-2487.724,-3713.092,-9.549,-5.029,9.432,145.5,0.001048
2025-02-02T14:36:00,32623,-3089.188,-1857.704,-6931.419,-3086.859,-1863.822,-6933.157,2.33,-6.118,-1.738,91.8,0.001
2025-04-16T00:20:00,32223,-4797.266,459.241,672.296,-4812.165,460.364,671.941,-14.899,1.123,-0.355,135.5,0.003728
2025-03-25T06:36:00,25212,-2568.166,4509.002,920.771,-2559.535,4510.193,921.183,8.631,1.191,0.412,105.8,0.003895
2025-02-05T21:34:00,27582,-1240.771,-5002.603,-4930.89,-1228.564,-5012.954,-4942.241,12.207,-10.351,-11.35,119.0,0.00463
2025-01-13T11:17:00,29090,-6868.921,3438.234,6256.453,-6863.645,3432.629,6259.197,5.277,-5.605,2.744,99.2,0.001367
2025-04-05T15:06:00,34105,-6018.771,-2545.536,-6141.17,-6014.325,-2533.8,-6140.465,4.446,11.736,0.705,91.4,0.001363
2025-02-19T13:53:00,28349,-6647.28,-2491.618,-2387.479,-6654.327,-2501.716,-2379.139,-7.047,-10.098,8.34,81.7,0.00389
2025-04-17T22:48:00,36763,4373.924,3830.845,4951.779,4389.374,3824.28,4959.572,15.45,-6.566,7.793,93.6,0.004034
2025-01-27T19:57:00,37403,-4390.794,-3491.903,-6309.484,-4396.71,-3484.696,-6316.168,-5.916,7.207,-6.684,107.6,0.001617
2025-01-24T17:31:00,25976,-5200.72,5169.782,-4565.455,-5200.144,5169.298,-4570.613,0.576,-0.484,-5.158,83.0,0.001509
2025-04-05T16:01:00,30231,2230.562,-5814.182,-5223.551,2224.009,-5815.058,-5217.667,-6.553,-0.876,5.884,94.3,0.00031
2025-04-10T14:20:00,41559,2367.948,-2659.424,-5545.106,2375.795,-2655.009,-5529.171,7.847,4.414,15.935,136.9,0.000292
2025-01-10T01:25:00,40054,3859.736,3750.341,-4227.163,3860.281,3767.364,-4221.844,0.544,17.023,5.32,135.5,0.004565
2025-03-07T06:28:00,41559,-4762.82,1667.377,-6241.355,-4751.048,1660.988,-6247.146,11.772,-6.389,-5.79,90.6,0.002259
2025-04-18T11:27:00,42870,6748.645,-3844.251,-5963.195,6756.727,-3842.555,-5970.606,8.082,1.696,-7.411,76.8,0.004795
2025-03-23T23:57:00,26041,-2701.995,2143.688,-1209.559,-2716.959,2142.702,-1203.956,-14.963,-0.986,5.603,80.5,0.001243
2025-02-20T02:20:00,28169,-5819.859,5441.649,-6470.228,-5822.649,5449.08,-6467.611,-2.79,7.432,2.617,128.8,0.003244
2025-03-27T04:29:00,41559,-1336.944,1162.273,1356.043,-1326.137,1173.03,1355.281,10.807,10.758,-0.762,92.8,0.003272
2025-03-19T07:31:00,37403,-3682.332,6818.777,-883.326,-3679.652,6806.148,-878.503,2.68,-12.63,4.823,128.3,0.002906
2025-01-27T14:43:00,25976,4778.938,3359.799,-1847.831,4776.345,3350.403,-1846.555,-2.594,-9.396,1.276,140.7,0.001327
2025-03-18T17:17:00,44726,6673.225,1209.655,5589.294,6674.83,1214.894,5591.622,1.606,5.239,2.329,148.8,0.0033
2025-03-02T19:50:00,28349,-6330.438,5400.138,-3186.546,-6323.983,5396.837,-3190.941,6.455,-3.301,-4.394,129.5,0.004367
2025-03-05T13:08:00,36149,-1578.296,-906.182,3331.258,-1575.599,-907.175,3334.993,2.697,-0.993,3.735,73.6,0.00023
2025-03-19T10:24:00,25869,-1172.069,5314.124,-6791.968,-1165.635,5310.336,-6788.922,6.435,-3.788,3.045,91.1,0.003052
2025-03-11T13:53:00,42571,6180.974,-1868.653,3280.716,6181.436,-1872.978,3274.463,0.462,-4.325,-6.253,127.5,0.000744
2025-04-24T03:19:00,34012,536.783,2287.488,3845.66,541.482,2297.765,3858.183,4.699,10.277,12.524,112.0,0.00156
2025-01-25T08:23:00,33667,-3251.382,-6198.124,4678.199,-3259.747,-6212.543,4680.422,-8.365,-14.419,2.223,92.7,0.003503
2025-01-04T05:23:00,32223,-4455.742,-288.625,-3050.864,-4467.356,-278.731,-3059.647,-11.614,9.894,-8.783,96.9,0.00135
