Timestamp,NORAD_ID,Position_X_km,Position_Y_km,Position_Z_km,Velocity_X_kms,Velocity_Y_kms,Velocity_Z_kms,Mean_Motion_revs_day,Eccentricity,Inclination_deg,Propagation_Status
2025-04-15T03:21:00,31019,-3628.777,6953.894,-6045.688,-0.79778,-4.58046,3.3221,15.5397,0.003614,69.62,0 (SUCCESS)
2025-03-09T04:03:00,34840,6451.801,2357.056,3327.031,2.59164,-7.25168,-4.30385,14.3332,0.010487,26.91,0 (SUCCESS)
2025-02-23T12:07:00,42818,-7247.828,699.056,-1064.952,-4.14848,-0.88887,-4.8927,14.7558,0.00941,70.2,0 (SUCCESS)
2025-04-27T14:51:00,40231,-92.586,2905.209,3448.865,0.38594,-1.5994,2.03319,15.7799,0.01507,30.69,0 (SUCCESS)
2025-03-04T11:51:00,27573,-6551.546,1530.786,-4913.892,-3.78433,4.01698,2.54058,15.2643,0.044583,52.23,0 (SUCCESS)
2025-03-21T10:04:00,30910,-6513.206,2281.418,-1997.192,0.29975,-3.0756,4.82662,14.1622,0.035776,22.76,0 (SUCCESS)
2025-01-07T16:16:00,32934,-7118.257,2593.078,-425.443,-1.803,5.65043,-2.54409,14.0888,0.04951,64.21,0 (SUCCESS)
2025-03-16T10:54:00,30207,-110.564,-4337.681,195.554,-2.05742,6.4564,-2.60712,14.1592,0.02107,67.38,0 (SUCCESS)
2025-01-27T04:26:00,44864,-2075.367,-776.289,-3780.43,-3.12377,-0.63918,3.36232,15.4385,0.012728,7.09,0 (SUCCESS)
2025-02-07T11:59:00,41687,4461.028,3073.442,3027.215,0.38483,-0.46661,1.26058,14.5515,0.028962,49.14,0 (SUCCESS)
2025-01-19T21:24:00,37346,7267.316,-4650.797,1833.511,3.41264,3.95889,4.91488,14.3973,0.020497,88.86,0 (SUCCESS)
2025-03-02T12:02:00,25021,5126.075,473.425,-406.533,6.43582,-2.05836,-0.16999,14.9981,0.02574,42.33,0 (SUCCESS)
2025-01-05T09:20:00,31019,-6354.328,4374.58,1152.495,0.5039,-0.05795,-6.96718,15.3596,0.029074,30.79,0 (SUCCESS)
2025-03-02T02:14:00,35414,-4577.768,-6990.194,5225.7,0.05945,1.46049,3.99378,15.6746,0.037023,48.96,0 (SUCCESS)
2025-01-23T03:16:00,33549,-1027.067,-5534.58,480.467,-2.35701,-6.52771,0.37073,14.3707,0.033578,69.6,0 (SUCCESS)
2025-04-02T08:36:00,25021,-3591.232,6962.571,-4997.296,-5.79364,-1.39007,-2.62447,15.7255,0.004107,81.14,0 (SUCCESS)
2025-02-09T03:54:00,33549,6431.015,-1959.388,-18.546,3.92731,-1.64892,-0.28139,14.2308,0.039531,50.27,0 (SUCCESS)
2025-01-18T17:13:00,29152,4712.375,3624.016,1918.023,-1.01578,1.14716,-1.04279,14.5592,0.009959,26.29,0 (SUCCESS)
2025-01-09T15:06:00,38796,-1929.189,-1471.55,-2003.003,-2.17896,5.17334,-5.04081,14.4244,0.020709,1.68,0 (SUCCESS)
2025-01-05T05:27:00,30910,5192.533,-7134.221,5375.517,0.12206,6.7778,-0.30237,15.7285,0.046656,69.52,0 (SUCCESS)
2025-02-03T18:01:00,37346,-6677.973,328.043,-3560.47,5.86024,1.8169,7.48795,14.8912,0.005436,63.36,0 (SUCCESS)
2025-01-07T06:46:00,27187,1358.499,-259.686,6161.314,-1.43375,-2.22392,-1.12877,14.6923,0.042717,5.54,0 (SUCCESS)
2025-04-07T11:39:00,37346,4791.294,6414.574,-1279.127,2.63976,-6.17776,7.20146,15.8433,0.018096,79.88,0 (SUCCESS)
2025-04-04T22:33:00,41687,7323.109,-623.308,-5662.721,-1.91257,3.65968,5.54387,14.7513,0.033375,74.67,0 (SUCCESS)
2025-03-03T18:00:00,43217,-3573.098,7253.231,4662.389,2.02401,1.61748,6.18689,14.0387,0.010193,39.16,0 (SUCCESS)
2025-01-19T12:01:00,30910,-6110.902,1230.965,1921.212,-2.21918,1.77012,-1.80592,14.249,0.039475,84.05,0 (SUCCESS)
2025-04-04T04:39:00,30910,-7483.172,-4336.816,786.883,0.3295,-1.14421,-3.07564,15.2817,0.026349,56.15,0 (SUCCESS)
2025-01-04T23:48:00,31019,1798.956,-2983.161,5254.445,3.40691,-3.45403,4.29054,15.6246,0.007449,48.67,0 (SUCCESS)
2025-01-06T12:32:00,30207,330.102,-1834.972,5179.255,-7.39993,0.00056,-7.1127,14.5709,0.015346,13.55,0 (SUCCESS)
2025-04-19T18:30:00,42818,4216.69,254.463,-1228.45,-6.43352,3.94889,-5.14673,15.1853,0.027219,61.76,0 (SUCCESS)
2025-04-06T08:58:00,41687,6073.843,6823.284,3707.182,4.35819,2.86068,-3.75563,15.4617,0.01652,35.07,0 (SUCCESS)
2025-01-28T19:17:00,40231,4772.571,-1524.343,-7347.891,-5.96759,-1.04352,6.12627,15.1558,0.01487,8.39,0 (SUCCESS)
2025-04-09T22:32:00,41687,-2903.686,3970.335,3940.308,5.77576,2.00386,6.7439,15.3667,0.011952,29.58,0 (SUCCESS)
2025-01-21T06:08:00,38114,-7048.594,6426.75,2911.768,4.50935,-6.51478,4.6426,15.8457,0.048473,10.57,0 (SUCCESS)
2025-01-12T10:06:00,34840,7329.204,-5787.242,4444.843,-6.96413,-1.4205,-3.31651,15.7933,0.024323,70.13,0 (SUCCESS)
2025-04-25T00:12:00,27573,-4414.653,-4717.79,-260.812,2.0164,6.77649,-0.81599,14.4733,0.023261,47.86,0 (SUCCESS)
2025-03-16T17:05:00,35414,6312.495,-6714.347,-392.319,3.20579,6.53801,5.26932,15.7264,0.036015,7.27,0 (SUCCESS)
2025-01-03T04:10:00,42818,7157.453,5751.186,3712.693,0.42324,-2.2818,1.61051,15.4586,0.013723,7.25,0 (SUCCESS)
2025-03-21T07:04:00,44864,5824.87,-5147.85,-3340.047,-0.66667,-1.31608,0.6863,14.1231,0.015357,64.05,0 (SUCCESS)
2025-03-27T22:37:00,38796,-1182.148,6898.186,-168.705,7.17616,1.36182,-1.88428,14.1494,0.012138,90.37,0 (SUCCESS)
2025-03-25T18:46:00,25021,7027.799,1420.209,2424.041,-6.85256,-4.44159,-0.42617,15.4518,0.030478,69.69,0 (SUCCESS)
2025-02-27T03:12:00,38796,-6476.626,-6498.141,1183.407,5.7593,-3.36046,-0.6217,15.2839,0.02546,0.41,0 (SUCCESS)
2025-04-10T15:39:00,35872,7090.243,-3611.725,5975.26,2.3409,-3.55274,-5.8369,15.6975,0.031943,39.59,0 (SUCCESS)
2025-04-17T22:44:00,38114,-3944.067,-3276.831,5997.044,-0.36441,1.35652,0.88544,15.5297,0.028152,87.86,0 (SUCCESS)
2025-01-12T17:57:00,44864,7094.284,-5990.26,-5830.353,-4.41541,0.70308,7.45921,14.9557,0.024182,21.21,0 (SUCCESS)
2025-01-04T10:35:00,33549,5096.816,-67.199,-4595.929,-7.00333,5.39774,3.66568,14.1762,0.014066,9.51,0 (SUCCESS)
2025-02-13T23:17:00,33549,1769.293,3594.09,-1656.943,3.43337,-3.6249,3.60559,14.8881,0.004934,49.66,0 (SUCCESS)
2025-01-01T20:16:00,32934,4344.411,921.021,-6794.219,5.84644,-1.00763,2.51576,15.9576,0.031865,66.52,0 (SUCCESS)
2025-01-06T11:11:00,35872,5060.488,5510.868,6349.833,-5.09314,6.81787,-2.3382,14.0273,0.017681,15.94,0 (SUCCESS)
2025-04-08T05:40:00,35414,-2575.589,-6983.021,1206.585,-1.60203,0.38599,0.95517,14.8036,0.001305,69.35,0 (SUCCESS)
2025-04-14T05:56:00,35414,5185.199,6415.522,-1447.59,-0.72283,-1.22358,4.6492,14.6048,0.011162,16.97,0 (SUCCESS)
2025-03-24T14:09:00,40231,-6790.959,5128.601,5307.468,4.62509,-0.18543,-3.54309,15.1842,0.043852,24.06,0 (SUCCESS)
2025-04-17T20:49:00,34840,-3459.772,-2675.953,-65.618,-5.72437,6.51937,3.58055,15.2777,0.03974,38.01,0 (SUCCESS)
2025-04-03T07:22:00,27573,28.519,5835.625,626.599,-3.8386,-3.70171,1.68716,15.4205,0.048603,77.48,0 (SUCCESS)
2025-03-15T14:27:00,34840,-2780.347,758.952,812.822,-1.57237,1.65494,5.21653,15.6522,0.043774,58.35,0 (SUCCESS)
2025-01-23T11:01:00,40231,-1931.399,-6076.505,1346.639,-5.85884,-3.60018,4.46845,15.0013,0.009012,22.25,0 (SUCCESS)
2025-02-10T07:37:00,35872,3697.886,-2009.11,-640.911,6.42595,5.15366,-1.43264,15.873,0.049245,94.62,0 (SUCCESS)
2025-01-04T16:35:00,35414,39.365,-4040.417,-1633.481,-4.57046,-2.80582,-5.46422,14.7446,0.030513,22.24,0 (SUCCESS)
2025-01-14T20:57:00,43217,-5762.291,5469.17,2689.958,5.85532,5.5731,3.96173,15.5768,0.007748,68.15,0 (SUCCESS)
2025-01-02T22:46:00,38114,-4436.653,-1462.404,1566.408,-1.82901,7.20851,-3.87809,14.6895,0.03276,21.72,0 (SUCCESS)
2025-04-27T09:28:00,33549,4718.251,7218.632,6239.603,-1.0931,-1.79226,-1.76449,14.7008,0.048919,25.17,0 (SUCCESS)
2025-01-20T18:14:00,30207,1625.333,-2881.916,2585.449,4.22847,-1.47486,-1.09052,14.8008,0.030874,16.96,0 (SUCCESS)
2025-01-06T01:38:00,38796,-2230.87,-127.73,-2749.219,0.61429,2.69087,5.44971,14.656,0.027876,61.56,0 (SUCCESS)
2025-04-14T21:45:00,33549,6990.598,-7226.562,-6946.035,-2.6343,5.41918,2.82218,14.7256,0.048756,96.54,0 (SUCCESS)
2025-03-26T19:52:00,29152,4355.446,-893.935,-3133.972,1.82439,0.37075,-3.0083,15.7791,0.036082,80.57,0 (SUCCESS)
2025-02-26T18:10:00,37346,3567.082,409.299,3763.446,-5.80365,-7.26643,1.45331,14.9637,0.043984,6.36,0 (SUCCESS)
2025-04-15T21:58:00,42818,-1525.395,1681.35,3095.239,0.54236,-3.45865,-0.61155,14.9886,0.0047,57.87,0 (SUCCESS)
2025-04-13T13:57:00,43217,-3423.917,4632.399,-235.826,-4.6725,-0.09675,1.74489,15.9515,0.017802,19.34,0 (SUCCESS)
2025-01-11T15:51:00,37346,-1681.675,-3392.063,6109.147,-6.81076,1.09123,0.05801,14.5295,0.040353,34.74,0 (SUCCESS)
2025-02-24T16:33:00,27187,5816.336,3706.825,1814.33,3.43932,5.64871,-0.67651,14.8159,0.034621,22.55,0 (SUCCESS)
2025-04-05T10:11:00,43217,6899.759,2552.364,3270.679,6.68194,4.42723,-4.25531,14.1812,0.043988,28.55,0 (SUCCESS)
2025-03-22T07:09:00,25021,-2765.334,3865.226,-4621.311,6.49781,2.38884,-5.41039,14.0745,0.038204,35.27,0 (SUCCESS)
2025-01-02T00:35:00,38114,3378.123,-4706.48,-5800.955,-7.28235,-2.14638,-5.66857,14.5071,0.028521,27.2,0 (SUCCESS)
2025-01-03T22:30:00,35872,-140.57,4160.653,-1547.81,5.15281,-4.00133,4.86139,15.8948,0.013758,43.35,0 (SUCCESS)
2025-01-01T00:09:00,27573,7094.934,3385.531,4815.221,3.79502,-6.21961,2.00461,14.2431,0.002486,42.5,0 (SUCCESS)
2025-02-19T09:19:00,35872,-5033.669,-962.106,1189.309,-6.5156,-0.22178,-1.94447,15.5197,0.007946,12.21,0 (SUCCESS)
2025-02-21T14:44:00,25021,6389.803,-5663.321,-7048.2,3.99866,-5.00366,-1.8355,15.2399,0.029234,34.4,0 (SUCCESS)
2025-02-01T05:02:00,34840,-6919.61,-5914.475,5816.942,6.25371,2.03663,-5.07396,14.693,0.003368,38.01,0 (SUCCESS)
2025-03-27T12:13:00,34840,-1532.422,-85.668,-941.6,4.80569,3.23,1.44573,14.0652,0.045791,44.05,0 (SUCCESS)
2025-03-24T02:10:00,38114,-4148.551,-5926.71,-5269.358,-6.6149,5.42779,-5.28676,14.9194,0.041045,61.71,0 (SUCCESS)
2025-04-26T10:57:00,27573,-1656.89,-172.283,7098.777,-6.57891,-1.94955,4.4372,14.4957,0.044274,73.84,0 (SUCCESS)
2025-01-10T07:49:00,38114,7046.05,4059.476,-2343.363,0.06525,-3.40963,3.15975,15.8822,0.02886,69.82,0 (SUCCESS)
2025-02-03T07:19:00,27573,7128.982,5724.221,914.934,3.126,0.97364,0.82498,15.8097,0.041368,75.02,0 (SUCCESS)
2025-03-07T04:55:00,35872,3304.317,-4944.477,-4222.942,-2.47791,-1.82004,-1.85852,15.4165,0.02071,44.75,0 (SUCCESS)
2025-01-16T01:08:00,37346,3853.747,241.889,-2769.553,-1.87639,3.55547,5.04275,14.9217,0.020727,9.63,0 (SUCCESS)
2025-01-24T20:52:00,40231,7464.981,-2674.007,1542.606,-5.79391,6.89856,-6.43202,15.1581,0.040983,72.4,0 (SUCCESS)
2025-04-27T06:36:00,33549,7216.747,5136.669,-6365.347,-2.24,-2.83932,0.00332,15.6403,0.004455,46.23,0 (SUCCESS)
2025-04-22T20:01:00,30207,-1522.435,-5717.822,6168.143,-3.91034,2.24119,-2.92127,14.9459,0.020145,82.21,0 (SUCCESS)
2025-02-02T02:43:00,30207,981.449,-4327.99,2497.683,6.7666,2.12446,2.99715,14.6265,0.022377,5.4,0 (SUCCESS)
2025-03-11T13:26:00,40231,478.777,-4697.332,3077.601,1.34559,-4.98923,0.97299,14.3623,0.012389,9.91,0 (SUCCESS)
2025-03-23T05:18:00,40231,-4884.815,-1307.508,3259.071,3.78591,2.39754,-0.19551,15.7664,0.005721,39.1,0 (SUCCESS)
2025-03-21T04:59:00,38114,5412.609,-181.222,1666.496,-4.96248,-4.39122,-3.23983,14.5298,0.01263,30.15,0 (SUCCESS)
2025-03-16T20:28:00,41687,2201.233,3475.864,-1533.029,-6.19422,6.01367,-0.45814,14.439,0.020802,92.61,0 (SUCCESS)
2025-04-08T03:49:00,43217,-5626.072,6603.194,4406.414,-7.48139,-2.64446,-7.41634,15.4863,0.011929,40.54,0 (SUCCESS)
2025-02-03T20:35:00,30910,6832.145,7005.783,-1571.244,-0.94893,-3.51517,3.80236,15.3348,0.046311,54.72,0 (SUCCESS)
2025-03-01T08:08:00,42818,1228.494,5808.254,7347.386,-0.33432,6.27663,-3.38811,15.1261,0.010008,38.22,0 (SUCCESS)
2025-03-01T04:32:00,27573,6423.16,4676.168,-4866.58,-5.22302,-1.66016,3.30561,15.7966,0.021502,2.54,0 (SUCCESS)
2025-03-02T03:08:00,34840,-3301.28,-2887.899,-55.721,-7.24181,-0.02721,-4.76186,15.7143,0.024612,67.98,0 (SUCCESS)
2025-03-04T12:12:00,35872,4381.086,6360.568,2871.996,1.56488,-2.08267,-1.09222,14.2795,0.014106,55.95,0 (SUCCESS)
2025-02-06T03:49:00,43217,-1078.768,5524.393,5254.977,-0.93071,2.8286,-3.07014,15.1214,0.033981,53.12,0 (SUCCESS)
2025-01-21T14:00:00,42818,6080.758,-3568.118,4880.723,-5.48773,-4.42935,3.97802,14.4141,0.003413,9.5,0 (SUCCESS)
2025-03-06T05:24:00,25021,-832.274,-5951.472,3190.32,3.92576,5.13135,-2.43528,14.3288,0.019135,34.4,0 (SUCCESS)
2025-03-26T13:42:00,35414,4470.391,2236.163,5798.273,5.25853,-2.77459,6.73973,15.2856,0.004956,10.85,0 (SUCCESS)
2025-04-07T11:01:00,30207,-7378.581,4680.557,-5665.459,-5.07685,-4.03547,6.7125,15.2566,0.002372,5.86,0 (SUCCESS)
2025-01-07T13:29:00,35872,-5847.993,-1583.357,2229.523,-4.49027,5.8438,-4.59311,14.8096,0.042358,26.62,0 (SUCCESS)
2025-04-24T15:49:00,30207,5533.369,-2850.32,7359.341,-3.85859,3.86904,4.43089,15.1618,0.040352,73.4,0 (SUCCESS)
2025-02-07T20:00:00,30910,5384.693,-6153.019,-1273.57,-6.06362,-6.71677,-1.1345,15.1362,0.015795,64.49,0 (SUCCESS)
2025-01-07T09:36:00,44864,-5736.109,4429.903,-897.44,4.5473,-2.94664,-6.84817,15.5512,0.034436,58.63,0 (SUCCESS)
2025-01-14T03:34:00,35414,5395.347,-6316.927,1662.957,2.70982,1.22588,-0.9014,15.4901,0.020603,88.69,0 (SUCCESS)
2025-02-27T00:41:00,31019,-1005.435,7045.495,7460.075,-2.48314,-2.11759,-6.1129,14.691,0.002201,53.35,0 (SUCCESS)
2025-04-20T18:18:00,35872,-6332.227,-2334.058,4327.23,0.89344,-4.15344,-6.34087,14.642,0.032313,92.34,0 (SUCCESS)
2025-01-04T11:06:00,44864,-7187.169,-6618.788,-2633.35,3.65872,-1.56522,-2.48187,14.7317,0.035481,82.48,0 (SUCCESS)
2025-04-03T01:25:00,38796,3360.543,6143.356,5017.827,1.83741,-0.4773,0.11103,14.2424,0.000129,49.66,0 (SUCCESS)
2025-04-02T06:20:00,42818,1518.544,1506.668,-1959.5,1.4904,-0.94489,5.04214,15.454,0.021004,13.97,0 (SUCCESS)
2025-01-08T04:08:00,30207,-3577.664,3989.154,-1204.505,5.36924,6.75965,5.31004,14.6141,0.021521,44.07,0 (SUCCESS)
2025-02-12T23:57:00,25021,2764.401,-4064.513,4822.742,-4.84987,0.48143,-1.94586,15.7578,0.005909,44.36,0 (SUCCESS)
2025-02-15T12:47:00,41687,4076.026,4842.407,5969.998,4.18358,1.66676,-0.01232,14.5139,0.041651,41.84,0 (SUCCESS)
2025-02-28T07:05:00,40231,-4375.513,1823.913,1842.076,-7.11052,1.83161,-2.0383,14.3378,0.008402,56.89,0 (SUCCESS)
2025-03-23T14:45:00,32934,-2283.685,-4550.676,-2592.395,-3.57208,-3.36265,-3.25666,15.1219,0.02888,9.05,0 (SUCCESS)
2025-02-13T15:50:00,35414,5736.46,2595.911,7227.929,3.83543,-3.97174,3.78734,14.1711,0.003857,31.44,0 (SUCCESS)
2025-02-21T16:46:00,27187,6974.152,7477.122,195.502,5.98801,-4.56267,-0.60552,15.3129,0.007065,64.53,0 (SUCCESS)
2025-01-08T02:04:00,29152,-4756.553,-3092.214,6795.23,-0.42558,2.58953,-5.54619,14.2289,0.049893,32.34,0 (SUCCESS)
2025-01-26T06:28:00,34840,-5140.877,1366.814,-2990.1,-2.24608,0.15338,-6.01706,14.1334,0.014194,11.33,0 (SUCCESS)
2025-03-25T12:46:00,33549,-2639.108,-7110.527,-1666.603,-3.9651,-4.48888,4.95038,15.0389,0.007388,97.21,0 (SUCCESS)
2025-01-16T00:52:00,27187,1952.571,7453.697,348.127,0.62516,-5.04316,-3.20051,15.7011,0.02333,91.29,0 (SUCCESS)
2025-01-05T08:31:00,31019,-6656.718,7456.371,-4123.323,-0.20857,4.89536,-1.78436,14.926,0.030652,56.96,0 (SUCCESS)
2025-04-16T04:12:00,27187,-1129.502,-6074.478,-318.876,7.46265,-3.92771,2.54531,14.996,0.021621,41.81,0 (SUCCESS)
2025-04-19T18:23:00,43217,-1378.642,7336.579,-6904.578,-0.74951,5.47483,1.98042,14.4103,0.048758,8.27,0 (SUCCESS)
2025-03-19T16:07:00,27187,-3961.362,4915.699,3375.069,5.57754,-6.93939,3.19044,15.1238,0.009155,87.97,0 (SUCCESS)
2025-04-04T12:42:00,25021,6352.973,-7128.585,1624.198,-0.24836,-2.216,-0.31322,15.039,0.023436,61.6,0 (SUCCESS)
2025-02-25T11:13:00,44864,1245.523,1873.979,2159.367,4.34916,4.70107,7.43895,14.2688,0.030538,5.35,0 (SUCCESS)
2025-03-01T10:45:00,27187,4988.733,-3151.593,-2983.271,-0.24009,-0.98815,-5.18014,14.8351,0.034337,44.85,0 (SUCCESS)
2025-03-06T19:52:00,32934,-370.039,-4172.878,1399.599,-4.6256,4.82428,-3.52987,14.8,0.038712,59.49,0 (SUCCESS)
2025-02-17T17:18:00,40231,5617.693,6187.894,-4943.74,4.59679,4.96318,6.75608,14.5895,0.024929,54.7,0 (SUCCESS)
2025-02-19T23:58:00,33549,-6032.073,-1367.997,2325.394,5.91507,0.50428,7.37582,14.2927,0.044392,51.78,0 (SUCCESS)
2025-04-23T22:24:00,42818,2471.228,-1476.796,2615.07,5.77204,-7.06818,-6.95246,15.8842,0.021785,5.14,0 (SUCCESS)
2025-01-24T13:09:00,25021,-3912.622,-7332.692,1494.36,1.02483,-6.72515,-0.52027,15.7818,0.034856,56.2,0 (SUCCESS)
2025-03-27T03:31:00,42818,-3008.233,4121.674,-6527.932,-1.75944,4.10132,-6.87408,15.921,0.047384,17.87,0 (SUCCESS)
2025-01-27T06:55:00,35414,6282.755,-328.91,7111.312,-5.13773,3.71571,7.00057,15.8827,0.034992,96.32,0 (SUCCESS)
2025-02-20T12:56:00,34840,-7092.039,-1076.283,5192.36,-0.32957,-6.37511,-2.26188,15.5707,0.034909,14.03,0 (SUCCESS)
2025-01-09T01:34:00,30910,6747.591,1124.622,156.461,0.58856,1.51855,5.53901,14.2585,0.010713,85.15,0 (SUCCESS)
2025-03-22T16:35:00,35872,-2056.681,4348.323,-5025.766,-3.12727,-3.49449,-2.10859,15.1524,0.036096,82.54,0 (SUCCESS)
2025-01-28T13:32:00,33549,-3147.927,-2648.288,4852.884,4.64097,-3.36762,-3.84578,14.3947,0.01054,74.33,0 (SUCCESS)
2025-02-04T12:27:00,35414,10.783,52.481,2641.182,-3.53926,3.71838,-2.70043,14.6868,0.03084,81.47,0 (SUCCESS)
2025-03-05T04:18:00,40231,-664.697,1620.435,2924.596,-4.97974,-5.88321,3.20584,14.2491,0.003534,77.83,0 (SUCCESS)
2025-01-07T05:41:00,31019,6726.8,-6681.105,-4230.497,-7.29875,1.20271,1.54561,15.9962,0.047127,8.01,0 (SUCCESS)
2025-01-27T16:47:00,35414,7270.855,-3842.407,-7075.492,3.60352,-6.14349,-5.10743,15.3978,0.019986,51.05,0 (SUCCESS)
2025-04-21T18:38:00,35872,1830.85,-1181.159,2004.233,-2.40517,-0.09238,5.93692,15.1223,0.015497,45.81,0 (SUCCESS)
2025-02-08T01:14:00,31019,-3370.216,4734.868,1034.964,-0.33304,2.32743,-6.02024,14.6647,0.049518,26.47,0 (SUCCESS)
2025-03-27T05:27:00,38114,5686.307,454.645,655.02,0.46797,-7.1267,-3.60648,14.7261,0.028892,92.68,0 (SUCCESS)
2025-03-04T06:08:00,30207,-1749.512,4495.115,-6431.435,-5.32096,7.06865,-4.63035,15.9874,0.017826,53.59,0 (SUCCESS)
2025-03-28T23:54:00,40231,4713.869,4660.078,2080.133,1.05691,-6.35027,-4.6187,15.1749,0.040521,37.68,0 (SUCCESS)
2025-01-26T11:48:00,30910,3266.346,-3186.761,-3383.082,0.13472,6.55,1.12064,15.9571,0.022693,48.59,0 (SUCCESS)
2025-04-19T18:14:00,30207,2562.661,-4600.385,-5595.988,2.76994,7.36475,-7.48848,15.0462,0.032622,1.07,0 (SUCCESS)
2025-04-06T06:08:00,34840,-1776.97,7252.123,-6699.533,3.63152,-1.91268,5.16865,15.7363,0.027329,79.72,0 (SUCCESS)
2025-01-03T04:56:00,41687,5732.19,-4534.728,863.749,-1.30679,7.38877,-6.038,15.7514,0.031286,7.2,0 (SUCCESS)
2025-03-02T06:16:00,30910,235.154,-6725.074,1953.176,-1.84753,-0.01311,5.58086,15.8675,0.049783,32.56,0 (SUCCESS)
2025-04-13T03:14:00,35414,547.837,-6072.922,-2204.264,-7.01295,3.14915,-6.20613,14.8397,0.000557,44.37,0 (SUCCESS)
2025-03-27T09:32:00,29152,5393.748,-4846.959,2658.203,3.70091,0.70858,-2.53946,14.191,0.031772,25.03,0 (SUCCESS)
2025-04-06T09:09:00,38114,-2276.419,-4950.586,17.216,0.31628,5.78302,-5.42546,15.0627,0.042397,84.68,0 (SUCCESS)
2025-03-14T00:20:00,33549,-3829.507,4285.595,-2034.489,3.22185,2.78698,-1.18113,14.1217,0.023276,62.22,0 (SUCCESS)
2025-03-02T10:42:00,34840,1495.905,-4900.137,7399.969,-6.70397,5.73301,4.10363,14.7234,0.030735,92.82,0 (SUCCESS)
2025-03-21T15:20:00,40231,-1070.281,-1865.122,-4607.347,6.25542,-5.05415,-2.48796,15.3464,0.009824,27.78,0 (SUCCESS)
2025-03-09T14:15:00,34840,-5731.482,4724.926,4880.227,4.8623,-7.1663,-5.75528,14.481,0.048831,39.21,0 (SUCCESS)
2025-02-16T11:28:00,29152,-5708.253,-3029.286,5633.345,1.37023,2.51024,-4.20319,14.6068,0.011012,78.26,0 (SUCCESS)
2025-02-21T21:37:00,25021,5924.388,-333.511,1748.01,-6.17551,-4.41881,1.69128,15.1498,0.025936,90.03,0 (SUCCESS)
2025-03-10T03:22:00,25021,2132.318,2210.698,-5258.816,6.00945,4.67887,-4.81724,14.2555,0.04277,84.8,0 (SUCCESS)
2025-03-16T01:22:00,31019,1353.314,-6884.486,-6757.637,-4.52645,-7.21657,-2.46075,15.0314,0.035955,17.44,0 (SUCCESS)
2025-02-07T17:56:00,32934,6690.483,-3803.373,-2415.479,2.88158,-2.56019,5.35255,14.9736,0.02512,80.32,0 (SUCCESS)
2025-02-07T01:37:00,30910,6469.25,-1621.232,2172.063,-4.93478,1.05327,6.35218,14.1704,0.029696,88.31,0 (SUCCESS)
2025-04-24T13:19:00,42818,-3125.761,-2070.233,-98.726,-2.35057,-1.50747,-7.31003,14.7614,0.049368,19.76,0 (SUCCESS)
2025-01-19T13:29:00,30207,6807.507,-6702.808,-6502.766,-5.65442,-0.58592,5.38077,14.6574,0.044376,31.51,0 (SUCCESS)
2025-03-17T00:58:00,33549,500.102,5057.473,-5831.364,1.33235,-3.17285,-6.13098,15.736,0.048996,11.58,0 (SUCCESS)
2025-03-08T14:51:00,40231,-5294.662,5698.085,-4162.856,-1.49786,1.37082,-4.28277,14.1417,0.009269,53.15,0 (SUCCESS)
2025-04-03T02:46:00,42818,672.337,-733.981,-6757.636,1.54818,-3.08932,-2.18428,15.637,0.010409,71.15,0 (SUCCESS)
2025-02-16T01:31:00,44864,1191.145,-3039.519,-3624.271,-0.54884,-4.4252,4.93631,15.7401,0.001295,31.59,0 (SUCCESS)
2025-04-16T22:34:00,34840,-1140.97,-3033.583,4678.735,5.76999,-6.83839,-6.18345,14.7038,0.026295,55.06,0 (SUCCESS)
2025-02-23T15:46:00,41687,-5315.483,-7496.902,992.52,-7.04871,5.2438,-2.9802,15.9466,0.03596,72.55,0 (SUCCESS)
2025-01-15T11:46:00,25021,198.64,-1983.92,-3634.086,-1.35746,-1.19618,-1.90774,14.2724,0.041238,1.88,0 (SUCCESS)
2025-03-17T01:42:00,30910,-3506.444,-308.68,2935.309,5.40729,5.40844,-2.45804,15.1588,0.038013,40.36,0 (SUCCESS)
2025-04-02T11:15:00,31019,-1267.919,-5863.651,-3043.291,-2.92309,-5.82437,-1.38177,15.207,0.00728,5.44,0 (SUCCESS)
2025-02-06T05:29:00,31019,-996.744,1167.76,-1414.034,-5.23935,7.24754,-3.07944,15.689,0.008679,25.16,0 (SUCCESS)
2025-02-18T03:39:00,32934,2611.123,836.653,7231.621,-5.71521,3.06342,2.07544,15.845,0.020959,20.57,0 (SUCCESS)
2025-02-25T09:24:00,38796,-7398.89,-2409.709,-5448.994,-2.04262,-0.8985,-0.75581,15.2863,0.048046,32.91,0 (SUCCESS)
2025-01-02T00:56:00,42818,-6966.776,-5197.151,711.275,-4.06226,-4.38715,-1.16005,15.2692,0.0144,5.88,0 (SUCCESS)
2025-02-20T22:29:00,31019,-4685.519,3554.965,-3037.789,-1.34298,-5.79608,-4.54656,14.8087,0.005702,65.4,0 (SUCCESS)
2025-01-22T10:23:00,32934,-3961.42,6080.388,-5743.629,2.98258,-2.52888,-0.09043,14.0266,0.038631,88.7,0 (SUCCESS)
2025-04-06T20:44:00,32934,-155.507,6972.462,-1460.344,-5.32064,4.48979,-2.48034,15.2828,0.011377,60.83,0 (SUCCESS)
